edit_seed,variant,projection,layer,output_dimension,official_alpha_mean,official_alpha_std,official_alpha_min,official_alpha_max,official_alpha_p50,official_alpha_p95,official_alpha_p99,controlled_alpha_mean,controlled_alpha_std,controlled_alpha_min,controlled_alpha_max,controlled_alpha_p50,controlled_alpha_p95,controlled_alpha_p99,constant_alpha_value,constant_mean_abs_error,exact_multiset_preserved,identity_exact_all_ones,trace_B,frobenius_B,shuffle_salt,permutation_seed
20260820,official,to_k,14,320,0.007180995057569817,6.0403502970838573e-05,0.006644949316978455,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007180995057569817,6.0403502970838573e-05,0.006644949316978455,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007187799084931612,,0.0,True,False,2.2979184184223413,0.12846207496152726,,
20260820,official,to_k,15,1280,0.008193420358293225,0.00025038662699275623,1.5233806814340186e-30,0.008213483728468418,0.008213454857468605,0.008213483728468418,0.008213483728468418,0.008193420358293225,0.00025038662699275623,1.5233806814340186e-30,0.008213483728468418,0.008213454857468605,0.008213483728468418,0.008213483728468418,,0.0,True,False,10.487578058615327,0.29327345688588174,,
20260820,constant_mean,to_v,0,320,0.008649984879593831,0.00029582382899330886,0.006674924399703741,0.008694174699485302,0.008694137446582317,0.008694174699485302,0.008694174699485302,0.008649985305964947,0.0,0.008649985305964947,0.008649985305964947,0.008649985305964947,0.008649985305964947,0.008649985305964947,0.008649985305964947,4.2637111549725937e-10,False,False,2.767995297908783,0.1547356411880955,,
20260820,constant_mean,to_v,1,320,0.007668466769973748,0.0002935413841770856,0.005342158488929272,0.007705410942435265,0.007705377414822578,0.007705410942435265,0.007705410942435265,0.0076684667728841305,0.0,0.0076684667728841305,0.0076684667728841305,0.0076684667728841305,0.0076684667728841305,0.0076684667728841305,0.0076684667728841305,2.9103828722010228e-12,False,False,2.4539093673229218,0.1371777038989387,,
20260820,constant_mean,to_v,2,640,0.009332931884273421,0.0005052945218538884,1.2675250624744023e-26,0.009402790106832981,0.009402758441865444,0.009402790106832981,0.009402790106832981,0.009332931600511074,0.0,0.009332931600511074,0.009332931600511074,0.009332931600511074,0.009332931600511074,0.009332931600511074,0.009332931600511074,2.837623469531536e-10,False,False,5.973076224327087,0.236106568833405,,
20260820,constant_mean,to_v,3,640,0.0082171094007208,4.472524014485247e-07,0.008213862776756287,0.008217189460992813,0.008217153139412403,0.008217189460992813,0.008217189460992813,0.008217108435928822,0.0,0.008217108435928822,0.008217108435928822,0.008217108435928822,0.008217108435928822,0.008217108435928822,0.008217108435928822,9.647919789468329e-10,False,False,5.258949398994446,0.20787822750495039,,
20260820,constant_mean,to_v,4,1280,0.008323100922279992,6.857165018117472e-05,0.007837432436645031,0.008332791738212109,0.008332791738212109,0.008332791738212109,0.008332791738212109,0.00832310225814581,0.0,0.00832310225814581,0.00832310225814581,0.00832310225814581,0.00832310225814581,0.00832310225814581,0.00832310225814581,1.3358658172701876e-09,False,False,10.653570890426636,0.2977763589263353,,
20260820,constant_mean,to_v,5,1280,0.00901216461243166,0.00036368556480051174,9.482355774099116e-36,0.009059852920472622,0.00905982218682766,0.009059852920472622,0.009059852920472622,0.009012164548039436,0.0,0.009012164548039436,0.009012164548039436,0.009012164548039436,0.009012164548039436,0.009012164548039436,0.009012164548039436,6.439222419163393e-11,False,False,11.535570621490479,0.32242900086127757,,
20260820,constant_mean,to_v,6,1280,0.008072933497896884,0.00031985852524723585,8.997335441455135e-32,0.008087579160928726,0.008087579160928726,0.008087579160928726,0.008087579160928726,0.008072934113442898,0.0,0.008072934113442898,0.008072934113442898,0.008072934113442898,0.008072934113442898,0.008072934113442898,0.008072934113442898,6.155460134660284e-10,False,False,10.33335566520691,0.2888260712885639,,
20260820,constant_mean,to_v,7,1280,0.00819836846421822,0.00010285494442185791,0.007454569451510906,0.008212598972022533,0.008212563581764698,0.008212598972022533,0.008212598972022533,0.008198368363082409,0.0,0.008198368363082409,0.008198368363082409,0.008198368363082409,0.008198368363082409,0.008198368363082409,0.008198368363082409,1.0113581153103901e-10,False,False,10.493911504745483,0.2933137434309739,,
