space_type,space_label,layer_id,layer_index,layer_name,animal,matched_eot_margin,matched_fixed_margin,oce_last_to_eot_margin,oce_minus_matched_eot_margin,matched_eot_rank,matched_fixed_rank,oce_last_to_eot_rank
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,dog,-0.007884025573730469,0.011376142501831055,-0.009715437889099121,-0.0018314123153686523,2,1,4
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,fox,-0.0007401704788208008,-0.013089478015899658,0.004576563835144043,0.005316734313964844,2,4,1
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,bear,-0.042736709117889404,0.0014797449111938477,0.011499226093292236,0.05423593521118164,8,1,1
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,wolf,-0.001603841781616211,0.0002843141555786133,-0.06642484664916992,-0.06482100486755371,2,1,7
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,0.0012527704238891602,-0.018455326557159424,-0.05592811107635498,-0.05718088150024414,1,7,5
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,deer,0.009356319904327393,-0.028010785579681396,-0.035088956356048584,-0.04444527626037598,1,7,3
W0,L13,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,horse,0.03128349781036377,0.007170438766479492,-0.006595611572265625,-0.037879109382629395,1,1,2
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,cat,0.05489492416381836,-0.0002760887145996094,-0.008504152297973633,-0.06339907646179199,1,2,2
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,dog,-0.025437355041503906,0.0036131739616394043,-0.016311705112457275,0.00912564992904663,3,1,3
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,fox,-0.01821267604827881,-0.015704691410064697,0.008146822452545166,0.026359498500823975,2,5,1
