space_type,layer_id,layer_index,layer_name,normalization_stage,representation,concept,vector_type,count,vector_dimension,mean_norm,std_norm,min_norm,max_norm
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,1280,40.817474365234375,0.0,40.817474365234375,40.817474365234375
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,1280,41.12934494018555,0.0,41.12934494018555,41.12934494018555
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,1280,40.52850341796875,0.0,40.52850341796875,40.52850341796875
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,1280,40.45753860473633,0.0,40.45753860473633,40.45753860473633
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,1280,39.80037307739258,0.0,39.80037307739258,39.80037307739258
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,1280,39.491294860839844,0.0,39.491294860839844,39.491294860839844
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,1280,40.511138916015625,0.0,40.511138916015625,40.511138916015625
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,1280,38.785518646240234,0.0,38.785518646240234,38.785518646240234
W0,layer_07,7,unet.up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,1280,39.86769485473633,0.0,39.86769485473633,39.86769485473633
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,1280,39.03168869018555,1.4907101392745972,34.85354232788086,42.79195785522461
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,1280,39.416019439697266,1.3588175773620605,36.51490783691406,42.50713348388672
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,1280,37.77915573120117,1.444454550743103,34.44965744018555,40.73155975341797
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,1280,38.5269660949707,1.0351345539093018,36.19782257080078,40.87856674194336
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,1280,38.99046325683594,1.415013313293457,35.40680694580078,41.41341018676758
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,1280,38.827247619628906,0.8054848313331604,36.42649841308594,40.2337760925293
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,1280,38.5088005065918,1.0106414556503296,36.602699279785156,41.05458068847656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,1280,39.44804382324219,1.0453641414642334,36.84068298339844,41.9131965637207
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,1280,34.80379104614258,0.9467756152153015,32.74807357788086,36.68739318847656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,1280,34.918331146240234,0.7483580708503723,33.10301208496094,36.48674392700195
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,1280,34.43643569946289,0.7400301098823547,32.376739501953125,35.716312408447266
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,1280,34.77549362182617,0.7338487505912781,32.28430938720703,36.26252365112305
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,1280,34.779624938964844,0.7669246792793274,33.01356887817383,36.48204803466797
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,1280,34.70856475830078,0.7428655028343201,32.96987533569336,36.58296203613281
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,1280,34.46287536621094,0.8012617230415344,32.627201080322266,35.81935501098633
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,1280,35.05371856689453,0.758948564529419,33.268409729003906,36.306583404541016
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,1280,41.8365364074707,0.0,41.8365364074707,41.8365364074707
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,1280,40.190956115722656,0.0,40.190956115722656,40.190956115722656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,1280,43.70624542236328,0.0,43.70624542236328,43.70624542236328
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,1280,43.32975769042969,0.0,43.32975769042969,43.32975769042969
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,1280,39.93861389160156,0.0,39.93861389160156,39.93861389160156
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,1280,40.575260162353516,0.0,40.575260162353516,40.575260162353516
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,1280,40.65329360961914,0.0,40.65329360961914,40.65329360961914
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,1280,42.697509765625,0.0,42.697509765625,42.697509765625
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,1280,35.0544548034668,0.0,35.0544548034668,35.0544548034668
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,1280,34.08306884765625,0.0,34.08306884765625,34.08306884765625
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,1280,33.487545013427734,0.0,33.487545013427734,33.487545013427734
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,1280,34.317420959472656,0.0,34.317420959472656,34.317420959472656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,1280,33.85191345214844,0.0,33.85191345214844,33.85191345214844
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,1280,32.84407043457031,0.0,32.84407043457031,32.84407043457031
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,1280,34.16888427734375,0.0,34.16888427734375,34.16888427734375
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,1280,36.597747802734375,0.0,36.597747802734375,36.597747802734375
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,1280,37.975135803222656,0.0,37.975135803222656,37.975135803222656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,1280,37.793128967285156,0.0,37.793128967285156,37.793128967285156
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,1280,37.27253341674805,0.0,37.27253341674805,37.27253341674805
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,1280,36.75471496582031,0.0,36.75471496582031,36.75471496582031
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,1280,36.71278381347656,0.0,36.71278381347656,36.71278381347656
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,1280,37.010433197021484,0.0,37.010433197021484,37.010433197021484
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,1280,35.9296760559082,0.0,35.9296760559082,35.9296760559082
W0,layer_08,8,unet.up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,1280,37.1307487487793,0.0,37.1307487487793,37.1307487487793
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,640,39.00132369995117,1.3284947872161865,36.07063293457031,41.69725799560547
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,640,40.246395111083984,1.8353896141052246,37.09740447998047,43.533477783203125
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,640,37.46080017089844,1.6954233646392822,33.85854721069336,41.69776916503906
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,640,38.74156188964844,1.6162241697311401,35.925697326660156,45.021873474121094
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,640,38.831199645996094,1.376428246498108,34.88780212402344,41.583621978759766
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,640,38.607276916503906,1.464512825012207,34.77903747558594,41.452598571777344
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,640,39.54151916503906,1.5352689027786255,36.12516403198242,43.50564956665039
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,640,39.24113845825195,1.3272806406021118,36.4862174987793,42.48318099975586
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,640,35.39675521850586,0.9812589287757874,32.6490478515625,37.42256546020508
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,640,36.123924255371094,0.7661108374595642,34.42034912109375,37.79478454589844
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,640,34.8408088684082,0.9949133396148682,32.50456237792969,36.820892333984375
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,640,35.613468170166016,0.8200130462646484,33.40624237060547,37.239891052246094
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,640,35.283111572265625,0.7542190551757812,33.80827331542969,37.12617874145508
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,640,35.813350677490234,0.9902764558792114,33.68842315673828,38.1731071472168
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,640,35.72063064575195,0.898375928401947,34.03642654418945,37.759521484375
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,640,36.8677978515625,0.9961679577827454,34.586002349853516,38.693790435791016
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,640,39.94105911254883,0.0,39.94105911254883,39.94105911254883
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,640,42.369590759277344,0.0,42.369590759277344,42.369590759277344
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,640,42.98430252075195,0.0,42.98430252075195,42.98430252075195
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,640,41.7976188659668,0.0,41.7976188659668,41.7976188659668
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,640,40.465293884277344,0.0,40.465293884277344,40.465293884277344
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,640,42.08974838256836,0.0,42.08974838256836,42.08974838256836
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,640,40.5374755859375,0.0,40.5374755859375,40.5374755859375
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,640,41.72994613647461,0.0,41.72994613647461,41.72994613647461
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,640,43.1180419921875,0.0,43.1180419921875,43.1180419921875
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,640,44.01091766357422,0.0,44.01091766357422,44.01091766357422
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,640,41.5949821472168,0.0,41.5949821472168,41.5949821472168
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,640,38.53838348388672,0.0,38.53838348388672,38.53838348388672
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,640,39.76721954345703,0.0,39.76721954345703,39.76721954345703
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,640,37.724281311035156,0.0,37.724281311035156,37.724281311035156
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,640,41.40021896362305,0.0,41.40021896362305,41.40021896362305
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,640,40.88168716430664,0.0,40.88168716430664,40.88168716430664
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,640,41.3076286315918,0.0,41.3076286315918,41.3076286315918
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,640,40.63985061645508,0.0,40.63985061645508,40.63985061645508
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,640,39.49753189086914,0.0,39.49753189086914,39.49753189086914
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,640,40.17354202270508,0.0,40.17354202270508,40.17354202270508
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,640,39.843509674072266,0.0,39.843509674072266,39.843509674072266
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,640,40.52120590209961,0.0,40.52120590209961,40.52120590209961
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,640,39.33726119995117,0.0,39.33726119995117,39.33726119995117
W0,layer_09,9,unet.up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,640,40.8873291015625,0.0,40.8873291015625,40.8873291015625
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,640,29.9100284576416,1.926856279373169,25.790023803710938,34.199554443359375
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,640,31.655414581298828,2.4800126552581787,27.102436065673828,36.86594772338867
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,640,27.660810470581055,1.900838017463684,24.21351432800293,33.6634407043457
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,640,27.04822540283203,1.107930302619934,24.370662689208984,30.27562141418457
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,640,29.52594757080078,1.6862598657608032,25.83989143371582,33.76308822631836
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,640,28.683944702148438,1.442348599433899,25.973648071289062,32.834598541259766
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,640,27.752729415893555,1.6944652795791626,25.107919692993164,31.787317276000977
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,640,29.453821182250977,1.6537519693374634,26.109081268310547,34.525917053222656
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,640,27.768606185913086,0.814730703830719,26.31367301940918,29.55812644958496
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,640,28.831378936767578,1.0617834329605103,26.829875946044922,31.164865493774414
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,640,27.347185134887695,0.747922956943512,25.82890510559082,28.687374114990234
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,640,27.654891967773438,0.8296995759010315,25.728403091430664,29.376087188720703
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,640,27.63296890258789,0.7442238926887512,26.417415618896484,29.40481948852539
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,640,27.89917755126953,0.7455394268035889,26.442018508911133,29.675642013549805
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,640,27.511497497558594,0.9294151663780212,25.83993148803711,30.000478744506836
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,640,28.44607925415039,0.9619338512420654,26.598783493041992,30.544754028320312
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,640,42.7570686340332,0.0,42.7570686340332,42.7570686340332
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,640,43.43254089355469,0.0,43.43254089355469,43.43254089355469
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,640,35.137733459472656,0.0,35.137733459472656,35.137733459472656
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,640,34.29368591308594,0.0,34.29368591308594,34.29368591308594
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,640,33.98139572143555,0.0,33.98139572143555,33.98139572143555
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,640,35.44234085083008,0.0,35.44234085083008,35.44234085083008
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,640,35.51801300048828,0.0,35.51801300048828,35.51801300048828
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,640,36.95649719238281,0.0,36.95649719238281,36.95649719238281
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,640,33.10074996948242,0.0,33.10074996948242,33.10074996948242
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,640,35.35835266113281,0.0,35.35835266113281,35.35835266113281
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,640,28.117589950561523,0.0,28.117589950561523,28.117589950561523
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,640,28.009048461914062,0.0,28.009048461914062,28.009048461914062
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,640,27.354537963867188,0.0,27.354537963867188,27.354537963867188
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,640,27.661903381347656,0.0,27.661903381347656,27.661903381347656
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,640,28.706392288208008,0.0,28.706392288208008,28.706392288208008
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,640,27.832561492919922,0.0,27.832561492919922,27.832561492919922
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,640,33.76959991455078,0.0,33.76959991455078,33.76959991455078
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,640,34.07948684692383,0.0,34.07948684692383,34.07948684692383
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,640,33.173309326171875,0.0,33.173309326171875,33.173309326171875
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,640,33.15228271484375,0.0,33.15228271484375,33.15228271484375
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,640,32.11320877075195,0.0,32.11320877075195,32.11320877075195
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,640,32.05937957763672,0.0,32.05937957763672,32.05937957763672
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,640,32.062339782714844,0.0,32.062339782714844,32.062339782714844
W0,layer_10,10,unet.up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,640,32.652191162109375,0.0,32.652191162109375,32.652191162109375
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,640,24.14754867553711,1.0947140455245972,20.89382553100586,26.06951332092285
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,640,24.874753952026367,1.142740249633789,22.57723617553711,27.810564041137695
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,640,23.797163009643555,1.1205801963806152,21.366592407226562,25.843774795532227
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,640,24.177621841430664,0.8251285552978516,21.810449600219727,26.2403621673584
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,640,24.43557357788086,1.065185785293579,22.158279418945312,26.360689163208008
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,640,24.532054901123047,0.9944158792495728,22.6407470703125,26.930627822875977
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,640,24.249469757080078,1.1995769739151,22.118484497070312,28.12679672241211
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,640,24.807044982910156,0.8992257118225098,22.532447814941406,27.03253936767578
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,640,21.9692440032959,0.6786403059959412,20.546432495117188,23.692970275878906
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,640,22.161418914794922,0.6124414205551147,21.05597496032715,23.56108283996582
