projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_v,4,orange,1280,0.1499664608116953,0.6799356112955138,0.4019746510020923,0.38461538461538464,0.109375,0.2109375
to_v,4,soccer ball,1280,0.005003413275814352,0.6817554583336459,0.31743003555748145,0.46153846153846156,0.15625,0.1796875
to_v,4,tabby,1280,0.07083654988025766,0.6828070396994008,0.3987382299208548,0.5384615384615384,0.1875,0.390625
to_v,4,tiger cat,1280,-0.0399305730652178,0.6807174919260432,0.3757259779027663,0.6153846153846154,0.015625,0.109375
to_v,4,volleyball,1280,0.15721372075312712,0.6803265515365637,0.4236656211607624,0.46153846153846156,0.046875,0.21875
to_v,4,yawl,1280,0.1367069717488873,0.6886983562319073,0.4293157481239177,0.46153846153846156,0.234375,0.296875
to_v,5,golden retriever,1280,0.10900282001548299,0.6836025293538114,0.3533730822528014,0.15384615384615385,0.046875,0.1796875
to_v,5,labrador retriever,1280,0.0756934916341598,0.6808523405663436,0.3390963475452736,0.38461538461538464,0.0,0.1171875
to_v,5,lemon,1280,-0.010401882251192294,0.6845056468853727,0.3737304403883172,0.38461538461538464,0.109375,0.140625
to_v,5,lifeboat,1280,0.1396386504912904,0.6865951935324119,0.36926802913367285,0.6153846153846154,0.078125,0.21875
to_v,5,orange,1280,0.03199961624220557,0.6807174920424586,0.3853646109811962,0.38461538461538464,0.0,0.0859375
to_v,5,soccer ball,1280,0.07085340890048836,0.6850450511177769,0.33347344800422435,0.23076923076923078,0.03125,0.046875
to_v,5,tabby,1280,-0.020717696982442822,0.6853011389350285,0.3874282164499164,0.15384615384615385,0.015625,0.0234375
to_v,5,tiger cat,1280,0.1404563753551684,0.683063126070192,0.35840212417242584,0.15384615384615385,0.109375,0.21875
to_v,5,volleyball,1280,0.15404419451114565,0.6826858024200192,0.42682164888828994,0.5384615384615384,0.15625,0.3046875
to_v,5,yawl,1280,-0.020375355329712682,0.6833328280627029,0.4352479068591492,0.46153846153846156,0.234375,0.3359375
to_v,6,golden retriever,1280,-0.012078210626745547,0.6824161003838526,0.3400934743694961,0.5384615384615384,0.171875,0.3359375
to_v,6,labrador retriever,1280,-0.0204266409833565,0.6824161001044559,0.3018605316261528,0.23076923076923078,0.140625,0.203125
to_v,6,lemon,1280,0.019120268147419045,0.6833328282751608,0.40005951178318355,0.6153846153846154,0.0,0.0703125
to_v,6,lifeboat,1280,0.1275152257312141,0.685692076748819,0.37750626721244773,0.23076923076923078,0.09375,0.2109375
to_v,6,orange,1280,0.1559553030209531,0.6812296658667037,0.3889239048701711,0.5384615384615384,0.0,0.125
to_v,6,soccer ball,1280,-0.03708520786645791,0.6810948159050895,0.3357250729284715,0.15384615384615385,0.21875,0.28125
to_v,6,tabby,1280,-0.012788726625842675,0.6883074156270595,0.4149696612585103,0.23076923076923078,0.0,0.0625
to_v,6,tiger cat,1280,0.12882109565856412,0.6855708417511778,0.3706029267952545,0.23076923076923078,0.0,0.125
to_v,6,volleyball,1280,0.1804742720196076,0.6805826400697697,0.4397498736303532,0.6153846153846154,0.015625,0.0546875
to_v,6,yawl,1280,0.17112703770606028,0.6852875249955105,0.4030398474220419,0.46153846153846156,0.25,0.265625
to_v,7,golden retriever,1280,0.11661710426510884,0.6826721879624529,0.3497593345848145,0.38461538461538464,0.078125,0.2109375
to_v,7,labrador retriever,1280,0.046388063964639625,0.6818903078295989,0.33329904069541955,0.46153846153846156,0.3125,0.375
to_v,7,lemon,1280,0.03699589617263815,0.6863391077524283,0.38497367143281735,0.46153846153846156,0.421875,0.5
to_v,7,lifeboat,1280,0.14866228094632616,0.6855572284111986,0.3832355075952364,0.23076923076923078,0.0,0.109375
