layer_id,layer_index,representation,concept,sample_index,candidate_id,leave_one_out_own_centroid_cosine_distance
layer_12,12,eot,wolf,76,slot_10__wolf__r04__c241,0.08909919295933566
layer_12,12,eot,wolf,84,slot_11__wolf__r04__c242,0.06736275187243224
layer_12,12,eot,wolf,92,slot_12__wolf__r04__c243,0.2041201025347643
layer_12,12,eot,wolf,100,slot_13__wolf__r03__c161,0.1183274523330533
layer_12,12,eot,wolf,108,slot_14__wolf__r04__c245,0.12832319930807579
layer_12,12,eot,wolf,116,slot_15__wolf__r04__c246,0.09154951576494708
layer_12,12,eot,wolf,124,slot_16__wolf__r05__c321,0.1185995828871158
layer_12,12,eot,wolf,132,slot_17__wolf__r09__c643,0.12402477986558669
layer_12,12,eot,wolf,140,slot_18__wolf__r04__c243,0.1058158367191262
layer_12,12,eot,wolf,148,slot_19__wolf__r04__c243,0.07116897402536493
layer_12,12,eot,wolf,156,slot_20__wolf__r04__c245,0.07561157422763198
layer_12,12,eot,wolf,164,slot_21__wolf__r05__c321,0.054069911452973685
layer_12,12,eot,wolf,172,slot_22__wolf__r04__c244,0.10248859774358299
layer_12,12,eot,wolf,180,slot_23__wolf__r06__c402,0.07494944746820087
layer_12,12,eot,wolf,188,slot_24__wolf__r04__c244,0.05809768626830658
layer_12,12,eot,wolf,196,slot_25__wolf__r05__c323,0.07880955421068037
layer_12,12,eot,wolf,204,slot_26__wolf__r03__c162,0.1394620010639308
layer_12,12,eot,wolf,212,slot_27__wolf__r04__c244,0.10775243433478765
layer_12,12,eot,wolf,220,slot_28__wolf__r04__c245,0.08004392364461776
layer_12,12,eot,wolf,228,slot_29__wolf__r06__c404,0.11873527855454302
layer_12,12,eot,wolf,236,slot_30__wolf__r08__c565,0.18237195612439716
layer_12,12,eot,wolf,244,slot_31__wolf__r01__c002,0.08666316525363571
layer_12,12,eot,wolf,252,slot_32__wolf__r01__c002,0.08068866336326286
layer_12,12,eot,wolf,260,slot_33__wolf__r01__c001,0.07036563547352448
layer_12,12,eot,wolf,268,slot_34__wolf__r01__c003,0.07579324331394999
layer_12,12,eot,wolf,276,slot_35__wolf__r02__c082,0.07983332426999257
layer_12,12,eot,wolf,284,slot_36__wolf__r01__c001,0.1292876939616514
layer_12,12,eot,wolf,292,slot_37__wolf__r07__c485,0.12799719214107053
layer_12,12,eot,wolf,300,slot_38__wolf__r04__c242,0.10816357754745765
layer_12,12,eot,wolf,308,slot_39__wolf__r04__c243,0.0674453928604063
layer_12,12,eot,wolf,316,slot_40__wolf__r04__c245,0.10172204585935729
layer_12,12,eot,wolf,324,slot_41__wolf__r07__c485,0.07867652969792727
layer_12,12,eot,wolf,332,slot_42__wolf__r04__c244,0.07879616679965085
layer_12,12,eot,wolf,340,slot_43__wolf__r07__c485,0.1080619345622289
layer_12,12,eot,wolf,348,slot_44__wolf__r03__c161,0.08079414547706953
layer_12,12,eot,wolf,356,slot_45__wolf__r04__c245,0.06291133255050096
layer_12,12,eot,wolf,364,slot_46__wolf__r04__c242,0.11761726491773428
layer_12,12,eot,wolf,372,slot_47__wolf__r01__c001,0.09847934956265791
layer_12,12,eot,wolf,380,slot_48__wolf__r01__c001,0.10672563678175251
layer_12,12,eot,wolf,388,slot_49__wolf__r01__c003,0.07278091144339582
layer_12,12,eot,wolf,396,slot_50__wolf__r04__c243,0.08026241996616412
layer_12,12,eot,rabbit,5,slot_01__rabbit__r12__c881,0.14601924183542292
layer_12,12,eot,rabbit,13,slot_02__rabbit__r12__c882,0.1320374732567191
layer_12,12,eot,rabbit,21,slot_03__rabbit__r02__c082,0.0931866578410081
layer_12,12,eot,rabbit,29,slot_04__rabbit__r04__c245,0.10491663479224123
layer_12,12,eot,rabbit,37,slot_05__rabbit__r04__c243,0.07171498413644295
layer_12,12,eot,rabbit,45,slot_06__rabbit__r01__c003,0.11826414497507143
layer_12,12,eot,rabbit,53,slot_07__rabbit__r05__c324,0.15552459545226505
layer_12,12,eot,rabbit,61,slot_08__rabbit__r02__c083,0.09268787273046564
layer_12,12,eot,rabbit,69,slot_09__rabbit__r02__c085,0.10009332722381958
layer_12,12,eot,rabbit,77,slot_10__rabbit__r02__c081,0.06679141429238467
layer_12,12,eot,rabbit,85,slot_11__rabbit__r01__c002,0.13268698300808046
layer_12,12,eot,rabbit,93,slot_12__rabbit__r04__c243,0.10582870966741575
layer_12,12,eot,rabbit,101,slot_13__rabbit__r05__c321,0.13378869129447346
layer_12,12,eot,rabbit,109,slot_14__rabbit__r01__c001,0.09569878361703621
layer_12,12,eot,rabbit,117,slot_15__rabbit__r04__c243,0.12845087899155705
layer_12,12,eot,rabbit,125,slot_16__rabbit__r02__c082,0.10890570888958084
layer_12,12,eot,rabbit,133,slot_17__rabbit__r07__c482,0.11761917738911198
layer_12,12,eot,rabbit,141,slot_18__rabbit__r01__c001,0.07018833862587914
layer_12,12,eot,rabbit,149,slot_19__rabbit__r01__c003,0.09576458935801924
layer_12,12,eot,rabbit,157,slot_20__rabbit__r04__c248,0.0924690301562342
layer_12,12,eot,rabbit,165,slot_21__rabbit__r04__c244,0.1477718776823953
layer_12,12,eot,rabbit,173,slot_22__rabbit__r05__c322,0.07522940992873073
layer_12,12,eot,rabbit,181,slot_23__rabbit__r01__c002,0.12739652103571397
layer_12,12,eot,rabbit,189,slot_24__rabbit__r01__c001,0.09096940444571411
layer_12,12,eot,rabbit,197,slot_25__rabbit__r01__c001,0.09428650115272563
layer_12,12,eot,rabbit,205,slot_26__rabbit__r01__c001,0.09411095863424024
layer_12,12,eot,rabbit,213,slot_27__rabbit__r01__c003,0.11603397367007429
layer_12,12,eot,rabbit,221,slot_28__rabbit__r01__c001,0.08100452090046328
layer_12,12,eot,rabbit,229,slot_29__rabbit__r01__c003,0.08946100818055647
layer_12,12,eot,rabbit,237,slot_30__rabbit__r03__c161,0.09220691017415805
layer_12,12,eot,rabbit,245,slot_31__rabbit__r05__c321,0.12398809133696675
layer_12,12,eot,rabbit,253,slot_32__rabbit__r01__c002,0.08938415586646586
layer_12,12,eot,rabbit,261,slot_33__rabbit__r04__c245,0.0719567400189498
layer_12,12,eot,rabbit,269,slot_34__rabbit__r01__c001,0.08943977965894179
layer_12,12,eot,rabbit,277,slot_35__rabbit__r02__c082,0.10894787000330564
layer_12,12,eot,rabbit,285,slot_36__rabbit__r01__c002,0.1407260999407034
layer_12,12,eot,rabbit,293,slot_37__rabbit__r08__c564,0.17041046250320635
layer_12,12,eot,rabbit,301,slot_38__rabbit__r05__c322,0.15480903967915982
layer_12,12,eot,rabbit,309,slot_39__rabbit__r02__c082,0.0773673437435145
layer_12,12,eot,rabbit,317,slot_40__rabbit__r03__c163,0.10955238010103518
layer_12,12,eot,rabbit,325,slot_41__rabbit__r01__c001,0.10333949242322027
layer_12,12,eot,rabbit,333,slot_42__rabbit__r01__c002,0.10598829142255162
layer_12,12,eot,rabbit,341,slot_43__rabbit__r01__c001,0.09863046150552046
layer_12,12,eot,rabbit,349,slot_44__rabbit__r07__c484,0.07037661779154236
layer_12,12,eot,rabbit,357,slot_45__rabbit__r01__c001,0.0961413770921482
layer_12,12,eot,rabbit,365,slot_46__rabbit__r03__c161,0.10334134795761041
layer_12,12,eot,rabbit,373,slot_47__rabbit__r01__c001,0.046242860068171576
layer_12,12,eot,rabbit,381,slot_48__rabbit__r01__c003,0.07685730873607444
layer_12,12,eot,rabbit,389,slot_49__rabbit__r04__c245,0.06768022428728893
layer_12,12,eot,rabbit,397,slot_50__rabbit__r05__c326,0.0973331440063755
layer_12,12,eot,deer,6,slot_01__deer__r07__c483,0.12230001206632235
layer_12,12,eot,deer,14,slot_02__deer__r02__c081,0.11166976245979965
layer_12,12,eot,deer,22,slot_03__deer__r01__c003,0.07298627285060655
layer_12,12,eot,deer,30,slot_04__deer__r01__c001,0.11295328373385671
layer_12,12,eot,deer,38,slot_05__deer__r04__c244,0.07393312588655931
layer_12,12,eot,deer,46,slot_06__deer__r01__c005,0.06758751513576589
layer_12,12,eot,deer,54,slot_07__deer__r01__c004,0.12657654398412266
layer_12,12,eot,deer,62,slot_08__deer__r01__c002,0.13036620918422193
layer_12,12,eot,deer,70,slot_09__deer__r01__c001,0.07493548687004514
layer_12,12,eot,deer,78,slot_10__deer__r01__c002,0.11051827020928151
layer_12,12,eot,deer,86,slot_11__deer__r01__c001,0.0965270989947169
layer_12,12,eot,deer,94,slot_12__deer__r02__c081,0.08652708113340091
layer_12,12,eot,deer,102,slot_13__deer__r01__c002,0.10117470675650186
layer_12,12,eot,deer,110,slot_14__deer__r01__c001,0.12908197056662307
layer_12,12,eot,deer,118,slot_15__deer__r01__c003,0.09254616919738967
layer_12,12,eot,deer,126,slot_16__deer__r01__c004,0.07785994853659439
layer_12,12,eot,deer,134,slot_17__deer__r04__c241,0.1047789482860273
layer_12,12,eot,deer,142,slot_18__deer__r01__c001,0.09224401507061364
layer_12,12,eot,deer,150,slot_19__deer__r01__c002,0.11412484402355472
layer_12,12,eot,deer,158,slot_20__deer__r01__c001,0.05197883476744036
layer_12,12,eot,deer,166,slot_21__deer__r01__c002,0.07645610888123766
layer_12,12,eot,deer,174,slot_22__deer__r02__c081,0.07920914399040524
layer_12,12,eot,deer,182,slot_23__deer__r01__c002,0.0574681283641727
layer_12,12,eot,deer,190,slot_24__deer__r01__c004,0.07988958662236834
layer_12,12,eot,deer,198,slot_25__deer__r03__c161,0.10139301533139455
layer_12,12,eot,deer,206,slot_26__deer__r02__c081,0.13207054913770622
layer_12,12,eot,deer,214,slot_27__deer__r04__c242,0.13917393137038392
layer_12,12,eot,deer,222,slot_28__deer__r04__c243,0.10587676502376975
layer_12,12,eot,deer,230,slot_29__deer__r01__c004,0.10454554031617258
layer_12,12,eot,deer,238,slot_30__deer__r02__c082,0.06368328773208898
layer_12,12,eot,deer,246,slot_31__deer__r01__c003,0.1620000689827611
layer_12,12,eot,deer,254,slot_32__deer__r01__c003,0.07870300679802122
layer_12,12,eot,deer,262,slot_33__deer__r01__c002,0.10268295143781314
layer_12,12,eot,deer,270,slot_34__deer__r04__c245,0.08484621378552037
layer_12,12,eot,deer,278,slot_35__deer__r03__c163,0.0851598301527895
layer_12,12,eot,deer,286,slot_36__deer__r03__c161,0.1595522693038791
layer_12,12,eot,deer,294,slot_37__deer__r01__c002,0.10589184144233776
layer_12,12,eot,deer,302,slot_38__deer__r04__c243,0.07387545365967951
layer_12,12,eot,deer,310,slot_39__deer__r03__c162,0.11170709737256179
layer_12,12,eot,deer,318,slot_40__deer__r01__c001,0.08286029676486084
layer_12,12,eot,deer,326,slot_41__deer__r02__c082,0.12238796105095595
layer_12,12,eot,deer,334,slot_42__deer__r01__c002,0.10866391266277597
layer_12,12,eot,deer,342,slot_43__deer__r02__c081,0.07632544654069318
layer_12,12,eot,deer,350,slot_44__deer__r01__c001,0.06914312661244404
layer_12,12,eot,deer,358,slot_45__deer__r01__c006,0.10257912858340079
layer_12,12,eot,deer,366,slot_46__deer__r01__c001,0.13730359046388052
layer_12,12,eot,deer,374,slot_47__deer__r01__c002,0.06858041689663019
layer_12,12,eot,deer,382,slot_48__deer__r04__c245,0.07807617584997839
layer_12,12,eot,deer,390,slot_49__deer__r03__c162,0.07762613878275149
layer_12,12,eot,deer,398,slot_50__deer__r01__c003,0.0671283549656192
layer_12,12,eot,horse,7,slot_01__horse__r01__c002,0.0929094033981237
layer_12,12,eot,horse,15,slot_02__horse__r01__c002,0.08903761922956277
layer_12,12,eot,horse,23,slot_03__horse__r01__c004,0.14784377959347172
layer_12,12,eot,horse,31,slot_04__horse__r03__c161,0.09251603911105111
layer_12,12,eot,horse,39,slot_05__horse__r01__c002,0.12593185397667084
layer_12,12,eot,horse,47,slot_06__horse__r01__c002,0.1149774459120968
layer_12,12,eot,horse,55,slot_07__horse__r01__c004,0.0960895923539451
layer_12,12,eot,horse,63,slot_08__horse__r01__c003,0.06886972087449883
layer_12,12,eot,horse,71,slot_09__horse__r01__c001,0.09741366890039982
layer_12,12,eot,horse,79,slot_10__horse__r01__c002,0.09483458483691132
layer_12,12,eot,horse,87,slot_11__horse__r01__c002,0.07527802460816035
layer_12,12,eot,horse,95,slot_12__horse__r01__c002,0.15133046896851687
layer_12,12,eot,horse,103,slot_13__horse__r01__c002,0.060348592284866776
layer_12,12,eot,horse,111,slot_14__horse__r01__c003,0.07400706947354452
layer_12,12,eot,horse,119,slot_15__horse__r01__c002,0.09044756772614437
layer_12,12,eot,horse,127,slot_16__horse__r01__c001,0.0821564023989495
layer_12,12,eot,horse,135,slot_17__horse__r05__c326,0.09248338164440939
layer_12,12,eot,horse,143,slot_18__horse__r01__c002,0.10282479283130463
layer_12,12,eot,horse,151,slot_19__horse__r01__c003,0.10197211073115031
layer_12,12,eot,horse,159,slot_20__horse__r01__c004,0.08188108690016849
layer_12,12,eot,horse,167,slot_21__horse__r01__c001,0.07288933280283838
layer_12,12,eot,horse,175,slot_22__horse__r01__c002,0.06707221194642243
layer_12,12,eot,horse,183,slot_23__horse__r04__c244,0.05810874804802024
layer_12,12,eot,horse,191,slot_24__horse__r01__c001,0.061736772394588635
layer_12,12,eot,horse,199,slot_25__horse__r01__c002,0.10535550440978303
layer_12,12,eot,horse,207,slot_26__horse__r01__c001,0.09632576061884124
layer_12,12,eot,horse,215,slot_27__horse__r01__c002,0.07746071297602963
layer_12,12,eot,horse,223,slot_28__horse__r01__c001,0.0827924506002643
layer_12,12,eot,horse,231,slot_29__horse__r01__c001,0.042462460112977496
layer_12,12,eot,horse,239,slot_30__horse__r01__c001,0.10766419401737082
layer_12,12,eot,horse,247,slot_31__horse__r01__c003,0.12650811570990972
layer_12,12,eot,horse,255,slot_32__horse__r04__c244,0.1380185138704182
layer_12,12,eot,horse,263,slot_33__horse__r01__c002,0.08862143046220827
layer_12,12,eot,horse,271,slot_34__horse__r04__c245,0.11338115490154488
layer_12,12,eot,horse,279,slot_35__horse__r02__c082,0.07443298966441714
layer_12,12,eot,horse,287,slot_36__horse__r01__c003,0.06539013148176798
layer_12,12,eot,horse,295,slot_37__horse__r01__c001,0.10811947622775642
layer_12,12,eot,horse,303,slot_38__horse__r01__c002,0.0965013814690232
layer_12,12,eot,horse,311,slot_39__horse__r01__c002,0.07644365166771805
layer_12,12,eot,horse,319,slot_40__horse__r02__c082,0.06977076459684373
layer_12,12,eot,horse,327,slot_41__horse__r01__c001,0.11544940579946839
layer_12,12,eot,horse,335,slot_42__horse__r02__c082,0.14817391550347747
layer_12,12,eot,horse,343,slot_43__horse__r01__c001,0.10659676049392508
layer_12,12,eot,horse,351,slot_44__horse__r01__c001,0.08975329697907308
layer_12,12,eot,horse,359,slot_45__horse__r04__c243,0.08497941151172084
layer_12,12,eot,horse,367,slot_46__horse__r01__c002,0.10211425318976752
layer_12,12,eot,horse,375,slot_47__horse__r04__c241,0.0914313771028401
layer_12,12,eot,horse,383,slot_48__horse__r04__c246,0.09754899816406803
layer_12,12,eot,horse,391,slot_49__horse__r01__c003,0.09129258042891197
layer_12,12,eot,horse,399,slot_50__horse__r04__c244,0.09292266315692821
layer_12,12,fixed_suffix,cat,0,slot_01__cat__r01__c001,0.02299096551062041
layer_12,12,fixed_suffix,cat,8,slot_02__cat__r01__c002,0.039277412002027834
layer_12,12,fixed_suffix,cat,16,slot_03__cat__r05__c322,0.028091739935443005
layer_12,12,fixed_suffix,cat,24,slot_04__cat__r02__c082,0.025378354807702008
layer_12,12,fixed_suffix,cat,32,slot_05__cat__r01__c001,0.031181051542296112
layer_12,12,fixed_suffix,cat,40,slot_06__cat__r01__c002,0.023460850555300006
layer_12,12,fixed_suffix,cat,48,slot_07__cat__r01__c001,0.030891840051448627
layer_12,12,fixed_suffix,cat,56,slot_08__cat__r01__c001,0.03737291122035846
layer_12,12,fixed_suffix,cat,64,slot_09__cat__r01__c002,0.02622104443914053
layer_12,12,fixed_suffix,cat,72,slot_10__cat__r01__c002,0.030159117966697457
layer_12,12,fixed_suffix,cat,80,slot_11__cat__r01__c007,0.030844750374326324
layer_12,12,fixed_suffix,cat,88,slot_12__cat__r01__c005,0.016417513744183876
layer_12,12,fixed_suffix,cat,96,slot_13__cat__r02__c082,0.04382289811836215
layer_12,12,fixed_suffix,cat,104,slot_14__cat__r01__c001,0.03746671833159798
layer_12,12,fixed_suffix,cat,112,slot_15__cat__r03__c162,0.02975977659704765
layer_12,12,fixed_suffix,cat,120,slot_16__cat__r01__c002,0.022825864404413698
layer_12,12,fixed_suffix,cat,128,slot_17__cat__r01__c002,0.023999625917264122
layer_12,12,fixed_suffix,cat,136,slot_18__cat__r03__c163,0.016293367630729305
layer_12,12,fixed_suffix,cat,144,slot_19__cat__r01__c002,0.022340032874701543
layer_12,12,fixed_suffix,cat,152,slot_20__cat__r01__c002,0.038894579230780324
layer_12,12,fixed_suffix,cat,160,slot_21__cat__r01__c001,0.038677906500675596
layer_12,12,fixed_suffix,cat,168,slot_22__cat__r01__c002,0.029031776018273225
layer_12,12,fixed_suffix,cat,176,slot_23__cat__r04__c244,0.02314263116066506
layer_12,12,fixed_suffix,cat,184,slot_24__cat__r01__c005,0.03434685273219651
layer_12,12,fixed_suffix,cat,192,slot_25__cat__r03__c162,0.01889025187563187
layer_12,12,fixed_suffix,cat,200,slot_26__cat__r02__c082,0.021678514291749496
layer_12,12,fixed_suffix,cat,208,slot_27__cat__r01__c002,0.03163113118832561
layer_12,12,fixed_suffix,cat,216,slot_28__cat__r01__c001,0.019874948740014498
layer_12,12,fixed_suffix,cat,224,slot_29__cat__r02__c083,0.03452611006520068
layer_12,12,fixed_suffix,cat,232,slot_30__cat__r01__c002,0.030499523797700934
layer_12,12,fixed_suffix,cat,240,slot_31__cat__r01__c001,0.018254427769387238
layer_12,12,fixed_suffix,cat,248,slot_32__cat__r02__c081,0.028791333183302736
layer_12,12,fixed_suffix,cat,256,slot_33__cat__r04__c242,0.04330111807299819
layer_12,12,fixed_suffix,cat,264,slot_34__cat__r05__c326,0.01756239188472264
layer_12,12,fixed_suffix,cat,272,slot_35__cat__r01__c002,0.02746190890062261
layer_12,12,fixed_suffix,cat,280,slot_36__cat__r01__c001,0.05063356326400825
layer_12,12,fixed_suffix,cat,288,slot_37__cat__r01__c001,0.05291309633239516
layer_12,12,fixed_suffix,cat,296,slot_38__cat__r01__c001,0.02764812929314142
layer_12,12,fixed_suffix,cat,304,slot_39__cat__r01__c002,0.035932088554996966
layer_12,12,fixed_suffix,cat,312,slot_40__cat__r07__c483,0.024773159225302654
layer_12,12,fixed_suffix,cat,320,slot_41__cat__r01__c002,0.032818015652858135
layer_12,12,fixed_suffix,cat,328,slot_42__cat__r06__c402,0.05811723929319268
layer_12,12,fixed_suffix,cat,336,slot_43__cat__r01__c002,0.032102167829944794
layer_12,12,fixed_suffix,cat,344,slot_44__cat__r03__c162,0.04254849400543792
layer_12,12,fixed_suffix,cat,352,slot_45__cat__r08__c570,0.031238214902866268
layer_12,12,fixed_suffix,cat,360,slot_46__cat__r01__c001,0.033784300744978735
layer_12,12,fixed_suffix,cat,368,slot_47__cat__r01__c001,0.030863109023124835
layer_12,12,fixed_suffix,cat,376,slot_48__cat__r01__c001,0.03984967593535338
layer_12,12,fixed_suffix,cat,384,slot_49__cat__r02__c081,0.02788763880450229
layer_12,12,fixed_suffix,cat,392,slot_50__cat__r01__c001,0.05401847269884508
layer_12,12,fixed_suffix,dog,1,slot_01__dog__r01__c002,0.03355698010161856
layer_12,12,fixed_suffix,dog,9,slot_02__dog__r01__c001,0.024251750034376296
layer_12,12,fixed_suffix,dog,17,slot_03__dog__r02__c082,0.02304295709803561
layer_12,12,fixed_suffix,dog,25,slot_04__dog__r01__c002,0.025485642890499483
layer_12,12,fixed_suffix,dog,33,slot_05__dog__r01__c002,0.038261624885093326
layer_12,12,fixed_suffix,dog,41,slot_06__dog__r01__c002,0.03964918018456198
layer_12,12,fixed_suffix,dog,49,slot_07__dog__r01__c001,0.03712849907256388
layer_12,12,fixed_suffix,dog,57,slot_08__dog__r01__c001,0.03395781652041474
layer_12,12,fixed_suffix,dog,65,slot_09__dog__r01__c004,0.03714235271519861
layer_12,12,fixed_suffix,dog,73,slot_10__dog__r01__c002,0.03319420313191279
layer_12,12,fixed_suffix,dog,81,slot_11__dog__r01__c002,0.0882950952199495
layer_12,12,fixed_suffix,dog,89,slot_12__dog__r02__c082,0.021721159266251178
layer_12,12,fixed_suffix,dog,97,slot_13__dog__r01__c002,0.03347415955884181
layer_12,12,fixed_suffix,dog,105,slot_14__dog__r01__c001,0.029998956853938052
layer_12,12,fixed_suffix,dog,113,slot_15__dog__r01__c003,0.03781733711576485
layer_12,12,fixed_suffix,dog,121,slot_16__dog__r01__c003,0.0374195941712302
layer_12,12,fixed_suffix,dog,129,slot_17__dog__r01__c004,0.045826630917484956
layer_12,12,fixed_suffix,dog,137,slot_18__dog__r01__c001,0.02556716793047009
layer_12,12,fixed_suffix,dog,145,slot_19__dog__r01__c001,0.036666732401743785
layer_12,12,fixed_suffix,dog,153,slot_20__dog__r01__c002,0.022152758352491198
layer_12,12,fixed_suffix,dog,161,slot_21__dog__r02__c082,0.021639313241394897
layer_12,12,fixed_suffix,dog,169,slot_22__dog__r01__c002,0.024666595948869885
layer_12,12,fixed_suffix,dog,177,slot_23__dog__r01__c002,0.05436591670080271
layer_12,12,fixed_suffix,dog,185,slot_24__dog__r01__c003,0.03107250516657689
layer_12,12,fixed_suffix,dog,193,slot_25__dog__r01__c003,0.0267769600783494
layer_12,12,fixed_suffix,dog,201,slot_26__dog__r01__c001,0.03293874472807523
layer_12,12,fixed_suffix,dog,209,slot_27__dog__r01__c001,0.028172086322135748
layer_12,12,fixed_suffix,dog,217,slot_28__dog__r01__c001,0.032092332126815504
layer_12,12,fixed_suffix,dog,225,slot_29__dog__r04__c241,0.034139804985846345
layer_12,12,fixed_suffix,dog,233,slot_30__dog__r05__c323,0.040421224777499654
layer_12,12,fixed_suffix,dog,241,slot_31__dog__r02__c082,0.042831233018420956
layer_12,12,fixed_suffix,dog,249,slot_32__dog__r01__c001,0.018805523648119937
layer_12,12,fixed_suffix,dog,257,slot_33__dog__r02__c081,0.04314121857729891
layer_12,12,fixed_suffix,dog,265,slot_34__dog__r03__c162,0.02755727006344788
layer_12,12,fixed_suffix,dog,273,slot_35__dog__r01__c002,0.02307806634517018
layer_12,12,fixed_suffix,dog,281,slot_36__dog__r01__c001,0.035790100157754745
layer_12,12,fixed_suffix,dog,289,slot_37__dog__r01__c002,0.04430949643543891
layer_12,12,fixed_suffix,dog,297,slot_38__dog__r02__c082,0.024750459220495014
layer_12,12,fixed_suffix,dog,305,slot_39__dog__r03__c162,0.027497639686590913
layer_12,12,fixed_suffix,dog,313,slot_40__dog__r03__c162,0.031083222891657214
layer_12,12,fixed_suffix,dog,321,slot_41__dog__r02__c082,0.04717773365971023
layer_12,12,fixed_suffix,dog,329,slot_42__dog__r01__c001,0.03238282974809892
layer_12,12,fixed_suffix,dog,337,slot_43__dog__r01__c004,0.02476861843627054
layer_12,12,fixed_suffix,dog,345,slot_44__dog__r01__c004,0.019507455859115286
layer_12,12,fixed_suffix,dog,353,slot_45__dog__r01__c002,0.030070496771312794
layer_12,12,fixed_suffix,dog,361,slot_46__dog__r01__c003,0.037525409494378215
layer_12,12,fixed_suffix,dog,369,slot_47__dog__r01__c001,0.033456316626320315
layer_12,12,fixed_suffix,dog,377,slot_48__dog__r01__c002,0.030745992968721603
layer_12,12,fixed_suffix,dog,385,slot_49__dog__r01__c002,0.027979421854696707
layer_12,12,fixed_suffix,dog,393,slot_50__dog__r01__c002,0.01910926854249695
layer_12,12,fixed_suffix,fox,2,slot_01__fox__r02__c083,0.03415303403498149
layer_12,12,fixed_suffix,fox,10,slot_02__fox__r01__c005,0.03644444919922829
layer_12,12,fixed_suffix,fox,18,slot_03__fox__r02__c082,0.044146156106231516
layer_12,12,fixed_suffix,fox,26,slot_04__fox__r01__c002,0.025273041125268625
layer_12,12,fixed_suffix,fox,34,slot_05__fox__r02__c083,0.02159030492218572
layer_12,12,fixed_suffix,fox,42,slot_06__fox__r15__c1123,0.03316393464489864
layer_12,12,fixed_suffix,fox,50,slot_07__fox__r01__c001,0.03166742781916643
layer_12,12,fixed_suffix,fox,58,slot_08__fox__r11__c802,0.03588065345919578
layer_12,12,fixed_suffix,fox,66,slot_09__fox__r01__c002,0.02636022027451146
layer_12,12,fixed_suffix,fox,74,slot_10__fox__r01__c002,0.04273661651702898
layer_12,12,fixed_suffix,fox,82,slot_11__fox__r01__c001,0.02938941728144351
layer_12,12,fixed_suffix,fox,90,slot_12__fox__r02__c081,0.028354638564589196
layer_12,12,fixed_suffix,fox,98,slot_13__fox__r01__c002,0.022484493740283162
layer_12,12,fixed_suffix,fox,106,slot_14__fox__r01__c002,0.02329141642760102
layer_12,12,fixed_suffix,fox,114,slot_15__fox__r01__c001,0.037347994049250266
layer_12,12,fixed_suffix,fox,122,slot_16__fox__r04__c246,0.02201350272914837
layer_12,12,fixed_suffix,fox,130,slot_17__fox__r15__c1121,0.04858656929407279
layer_12,12,fixed_suffix,fox,138,slot_18__fox__r04__c243,0.028640936825904628
layer_12,12,fixed_suffix,fox,146,slot_19__fox__r02__c081,0.027768474867687853
layer_12,12,fixed_suffix,fox,154,slot_20__fox__r07__c484,0.0479344094580999
layer_12,12,fixed_suffix,fox,162,slot_21__fox__r01__c003,0.023032095630566185
layer_12,12,fixed_suffix,fox,170,slot_22__fox__r02__c081,0.02478071162804718
layer_12,12,fixed_suffix,fox,178,slot_23__fox__r04__c245,0.0272597494358926
layer_12,12,fixed_suffix,fox,186,slot_24__fox__r06__c404,0.017975315733834485
layer_12,12,fixed_suffix,fox,194,slot_25__fox__r05__c325,0.018531973144738645
layer_12,12,fixed_suffix,fox,202,slot_26__fox__r01__c002,0.02831506871385625
layer_12,12,fixed_suffix,fox,210,slot_27__fox__r05__c322,0.022497645437708824
layer_12,12,fixed_suffix,fox,218,slot_28__fox__r04__c247,0.030830567681907506
layer_12,12,fixed_suffix,fox,226,slot_29__fox__r01__c002,0.03561374400270778
layer_12,12,fixed_suffix,fox,234,slot_30__fox__r01__c002,0.030405144852375443
layer_12,12,fixed_suffix,fox,242,slot_31__fox__r04__c243,0.023695515526239497
layer_12,12,fixed_suffix,fox,250,slot_32__fox__r01__c002,0.03053870807827197
layer_12,12,fixed_suffix,fox,258,slot_33__fox__r01__c001,0.027537812227244718
layer_12,12,fixed_suffix,fox,266,slot_34__fox__r04__c246,0.01666576957991117
layer_12,12,fixed_suffix,fox,274,slot_35__fox__r04__c241,0.017410642336783133
layer_12,12,fixed_suffix,fox,282,slot_36__fox__r01__c002,0.026630576667112882
layer_12,12,fixed_suffix,fox,290,slot_37__fox__r05__c322,0.02124802456740993
layer_12,12,fixed_suffix,fox,298,slot_38__fox__r01__c002,0.019260856243034974
layer_12,12,fixed_suffix,fox,306,slot_39__fox__r01__c002,0.030841462467993574
layer_12,12,fixed_suffix,fox,314,slot_40__fox__r01__c001,0.020113434035842315
layer_12,12,fixed_suffix,fox,322,slot_41__fox__r03__c162,0.02408976331210977
layer_12,12,fixed_suffix,fox,330,slot_42__fox__r01__c001,0.030990471263650843
layer_12,12,fixed_suffix,fox,338,slot_43__fox__r01__c002,0.01950173196149696
layer_12,12,fixed_suffix,fox,346,slot_44__fox__r04__c242,0.016441900014377953
layer_12,12,fixed_suffix,fox,354,slot_45__fox__r04__c243,0.02345357589644692
layer_12,12,fixed_suffix,fox,362,slot_46__fox__r01__c002,0.036229625846662894
layer_12,12,fixed_suffix,fox,370,slot_47__fox__r05__c324,0.028762052765447632
layer_12,12,fixed_suffix,fox,378,slot_48__fox__r02__c083,0.028585021738586236
layer_12,12,fixed_suffix,fox,386,slot_49__fox__r04__c241,0.03647397917037698
