layer_id,layer_index,full_module_name,matrix_type,condition,condition_label,prototype_concept,centroid_concept,cosine_distance,is_own_centroid,cross_readout
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,bear,0.16575124168745525,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,wolf,0.1772477600042115,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,rabbit,0.19664083094973606,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,deer,0.19376209633188557,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,deer,horse,0.17517114857543858,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,cat,0.1810534521416831,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,dog,0.1623335878651453,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,fox,0.1724689699488422,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,bear,0.16878340693731597,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,wolf,0.17413861102412165,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,rabbit,0.19012196579993945,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,deer,0.1924174030510215,False,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,horse,horse,0.1551631152166475,True,False
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,cat,0.965702288301135,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,dog,1.0005453751811746,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,fox,0.9168857453301065,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,bear,0.9280611310882654,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,wolf,1.0067511619775544,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,rabbit,0.9537507048756245,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,deer,0.948331306194378,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,cat,horse,0.961058337731108,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,cat,0.919600661417849,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,dog,0.894443621436806,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,fox,0.8887483394981406,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,bear,0.8847282039882001,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,wolf,0.9472299359885317,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,rabbit,0.8971997293495151,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,deer,0.9146965260130379,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,dog,horse,0.889080341700784,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,cat,0.8863834432856352,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,dog,0.8942239564623538,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,fox,0.820776701554654,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,bear,0.8253532137934073,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,wolf,0.8947198170042798,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,rabbit,0.8552542464884055,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,deer,0.8506724569776567,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,fox,horse,0.8446069783708265,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,cat,0.9222241359344158,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,dog,0.9195353324504496,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,fox,0.8472947526749244,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,bear,0.8357955841462548,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,wolf,0.9225553658267196,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,rabbit,0.8917044894352036,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,deer,0.871985869768289,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,bear,horse,0.8711897528570316,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,cat,0.8624017386694685,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,dog,0.8930533062797398,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,fox,0.8017430634885551,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,bear,0.814951693621518,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,wolf,0.8681678567558408,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,rabbit,0.8407577717241681,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,deer,0.833573432031234,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,wolf,horse,0.854048546038584,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,cat,0.9373614919719153,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,dog,0.9425671042308761,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,fox,0.8680827671257546,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,bear,0.851002080563563,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,wolf,0.9541673841126125,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,rabbit,0.9069302357641386,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,deer,0.891894041841776,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,rabbit,horse,0.893209735672288,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,cat,0.986457660785129,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,dog,0.9875070226627027,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,fox,0.9028155569206906,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,bear,0.8811437315485482,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,wolf,0.9796112448021859,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,rabbit,0.9476271420086861,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,deer,0.9162327230226222,True,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,deer,horse,0.9372393444169712,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,cat,0.9550823786748892,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,dog,0.9578255099288373,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,fox,0.8944453776651123,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,bear,0.8820163483259863,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,wolf,0.9733135140696159,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,rabbit,0.9221238027683629,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,deer,0.9168927761580483,False,True
layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,to_v,oce_last_to_eot,OCE-last-token -> EOT-description centroid,horse,horse,0.8886119565204942,True,True
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,cat,0.3945951786406213,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,dog,0.4599262124309058,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,fox,0.4494900826667385,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,bear,0.48737233981322103,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,wolf,0.4701688658687543,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,rabbit,0.4654982304528097,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,deer,0.47962738857979303,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,cat,horse,0.4557764345281661,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,cat,0.37258710846587273,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,dog,0.39802442022785445,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,fox,0.4098578793111374,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,bear,0.4300455496564666,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,wolf,0.4169785879949789,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,rabbit,0.4195920349869835,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,deer,0.4300010460898084,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,dog,horse,0.396146623594261,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,cat,0.39241966259280026,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,dog,0.4401537423108812,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,fox,0.4106323444385659,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,bear,0.4614187797755186,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,wolf,0.425379727215223,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,rabbit,0.4300658069414046,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,deer,0.44674142818792884,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,fox,horse,0.44056297631847785,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,cat,0.4038298916189095,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,dog,0.442053546248693,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,fox,0.41242494399997665,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,bear,0.4385831715730957,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,wolf,0.43089967334770496,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,rabbit,0.43603965938445066,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,deer,0.4332137885363181,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,bear,horse,0.44045796637324597,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,cat,0.4295901362847214,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,dog,0.48654768131019255,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,fox,0.44439313128809943,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,bear,0.4979900038277667,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,wolf,0.46288852749560605,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,rabbit,0.468181441511596,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,deer,0.46981186771393724,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,wolf,horse,0.48571710500559595,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,cat,0.40606387878371,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,dog,0.4510844809105594,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,fox,0.42544692843763643,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,bear,0.4864249728627197,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,wolf,0.46314589998640954,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,rabbit,0.42242701878409883,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,deer,0.4407408634812702,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,rabbit,horse,0.4624409971171126,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,cat,0.38432208828383485,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,dog,0.4260032606116355,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,fox,0.3889688499343599,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,bear,0.43723056377664327,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,wolf,0.41622382195449115,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,rabbit,0.4001285297872724,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,deer,0.3918066266504443,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,deer,horse,0.4129867614249756,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,cat,0.38483679319624686,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,dog,0.4190178126804651,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,fox,0.41416908879707726,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,bear,0.4366680963807339,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,wolf,0.4372522406715045,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,rabbit,0.4324294975587436,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,deer,0.4243094695868489,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_eot,Matched EOT,horse,horse,0.38541981725594476,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,cat,0.19912245640555737,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,dog,0.198846311500529,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,fox,0.21021964176647345,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,bear,0.20368266041836125,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,wolf,0.21833825811753904,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,rabbit,0.22416424183178285,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,deer,0.24552075637964754,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,cat,horse,0.20213685253213254,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,cat,0.22901290502152527,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,dog,0.21795314790880282,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,fox,0.23599988707494246,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,bear,0.22815624518430133,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,wolf,0.24254322285294583,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,rabbit,0.2498942402888762,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,deer,0.27621540917308574,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,dog,horse,0.22156625690542997,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,cat,0.18582257113051615,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,dog,0.17731778889401806,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,fox,0.19302246633689935,True,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,bear,0.18651096706456627,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,wolf,0.20176788739662133,False,False
layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,to_v,matched_fixed,Matched fixed suffix,fox,rabbit,0.20996729600027275,False,False
